ranking_date,year,semester,rank,team,acronym,total_points,previous_points,diff_points
2008-12-31,2008,2,72,Iraq,IRQ,463.0,452.0,11.0
2008-12-31,2008,2,72,Uzbekistan,UZB,463.0,449.0,14.0
2008-12-31,2008,2,72,Zambia,ZAM,463.0,463.0,0.0
2008-12-31,2008,2,75,Peru,PER,462.0,464.0,-2.0
2008-12-31,2008,2,76,South Africa,RSA,461.0,442.0,19.0
2008-12-31,2008,2,77,Trinidad and Tobago,TRI,459.0,443.0,16.0
2008-12-31,2008,2,78,Rwanda,RWA,450.0,406.0,44.0
2008-12-31,2008,2,79,Cuba,CUB,439.0,460.0,-21.0
2008-12-31,2008,2,80,Bahrain,BHR,428.0,453.0,-25.0
2008-12-31,2008,2,81,Albania,ALB,424.0,410.0,14.0
2008-12-31,2008,2,82,Libya,LBY,423.0,405.0,18.0
2008-12-31,2008,2,83,Iceland,ISL,421.0,423.0,-2.0
2008-12-31,2008,2,84,Belarus,BLR,420.0,507.0,-87.0
2008-12-31,2008,2,84,Qatar,QAT,420.0,443.0,-23.0
2008-12-31,2008,2,86,New Zealand,NZL,419.0,532.0,-113.0
2008-12-31,2008,2,86,Togo,TOG,419.0,396.0,23.0
2008-12-31,2008,2,88,Gambia,GAM,413.0,400.0,13.0
2008-12-31,2008,2,88,Panama,PAN,413.0,404.0,9.0
2008-12-31,2008,2,90,Canada,CAN,410.0,434.0,-24.0
2008-12-31,2008,2,91,DR Congo,COD,401.0,388.0,13.0
2008-12-31,2008,2,92,Austria,AUT,388.0,391.0,-3.0
2008-12-31,2008,2,93,Sudan,SDN,385.0,360.0,25.0
2008-12-31,2008,2,94,Cyprus,CYP,376.0,337.0,39.0
2008-12-31,2008,2,95,Mozambique,MOZ,375.0,391.0,-16.0
2008-12-31,2008,2,96,Oman,OMA,374.0,385.0,-11.0
2008-12-31,2008,2,97,Moldova,MDA,373.0,449.0,-76.0
2008-12-31,2008,2,97,Zimbabwe,ZIM,373.0,375.0,-2.0
2008-12-31,2008,2,99,Tanzania,TAN,372.0,341.0,31.0
2008-12-31,2008,2,100,China PR,CHN,368.0,371.0,-3.0
2008-12-31,2008,2,101,Benin,BEN,362.0,385.0,-23.0
2008-12-31,2008,2,102,Haiti,HAI,357.0,341.0,16.0
2008-12-31,2008,2,103,Ethiopia,ETH,348.0,348.0,0.0
2008-12-31,2008,2,104,Malawi,MWI,342.0,346.0,-4.0
2008-12-31,2008,2,105,Syria,SYR,337.0,344.0,-7.0
2008-12-31,2008,2,106,Fiji,FIJ,333.0,200.0,133.0
2008-12-31,2008,2,107,Cape Verde,CPV,332.0,303.0,29.0
2008-12-31,2008,2,108,Georgia,GEO,328.0,363.0,-35.0
2008-12-31,2008,2,109,Guatemala,GUA,327.0,321.0,6.0
2008-12-31,2008,2,110,United Arab Emirates,UAE,320.0,299.0,21.0
2008-12-31,2008,2,111,El Salvador,SLV,315.0,306.0,9.0
2008-12-31,2008,2,112,Montenegro,MNE,310.0,285.0,25.0
2008-12-31,2008,2,113,Armenia,ARM,303.0,304.0,-1.0
2008-12-31,2008,2,113,Korea DPR,PRK,303.0,301.0,2.0
2008-12-31,2008,2,115,Namibia,NAM,287.0,290.0,-3.0
2008-12-31,2008,2,116,Sierra Leone,SLE,286.0,253.0,33.0
2008-12-31,2008,2,117,Botswana,BOT,283.0,279.0,4.0
2008-12-31,2008,2,118,Grenada,GRN,269.0,199.0,70.0
2008-12-31,2008,2,119,Chad,CHA,260.0,260.0,0.0
2008-12-31,2008,2,119,Estonia,EST,260.0,235.0,25.0
2008-12-31,2008,2,121,Luxembourg,LUX,259.0,245.0,14.0
2008-12-31,2008,2,122,Barbados,BRB,258.0,361.0,-103.0
2008-12-31,2008,2,123,Equatorial Guinea,EQG,257.0,276.0,-19.0
2008-12-31,2008,2,124,Bermuda,BER,250.0,251.0,-1.0
2008-12-31,2008,2,124,Jordan,JOR,250.0,282.0,-32.0
2008-12-31,2008,2,126,Thailand,THA,248.0,283.0,-35.0
2008-12-31,2008,2,127,Kuwait,KUW,242.0,243.0,-1.0
2008-12-31,2008,2,128,Antigua and Barbuda,ATG,238.0,216.0,22.0
2008-12-31,2008,2,129,Suriname,SUR,231.0,239.0,-8.0
2008-12-31,2008,2,130,New Caledonia,NCL,229.0,275.0,-46.0
2008-12-31,2008,2,131,Guyana,GUY,226.0,283.0,-57.0
2008-12-31,2008,2,132,Singapore,SGP,219.0,207.0,12.0
2008-12-31,2008,2,133,St. Vincent / Grenadines,VIN,216.0,266.0,-50.0
2008-12-31,2008,2,134,Azerbaijan,AZE,209.0,208.0,1.0
2008-12-31,2008,2,135,Madagascar,MAD,207.0,208.0,-1.0
2008-12-31,2008,2,136,Burundi,BDI,204.0,237.0,-33.0
2008-12-31,2008,2,137,Kazakhstan,KAZ,199.0,252.0,-53.0
2008-12-31,2008,2,138,Eswatini,SWZ,190.0,181.0,9.0
2008-12-31,2008,2,139,Indonesia,IDN,179.0,221.0,-42.0
2008-12-31,2008,2,139,Liberia,LBR,179.0,179.0,0.0
2008-12-31,2008,2,141,Vanuatu,VAN,176.0,175.0,1.0
2008-12-31,2008,2,142,Puerto Rico,PUR,173.0,180.0,-7.0
2008-12-31,2008,2,143,India,IND,168.0,174.0,-6.0
2008-12-31,2008,2,143,Niger,NIG,168.0,158.0,10.0
2008-12-31,2008,2,145,Yemen,YEM,167.0,169.0,-2.0
2008-12-31,2008,2,146,Tajikistan,TJK,162.0,163.0,-1.0
2008-12-31,2008,2,147,Malta,MLT,151.0,153.0,-2.0
2008-12-31,2008,2,148,Turkmenistan,TKM,149.0,156.0,-7.0
2008-12-31,2008,2,149,Liechtenstein,LIE,147.0,145.0,2.0
2008-12-31,2008,2,150,Lebanon,LBN,146.0,154.0,-8.0
2008-12-31,2008,2,151,Hong Kong,HKG,139.0,124.0,15.0
2008-12-31,2008,2,152,Curaçao,ANT,128.0,128.0,0.0
2008-12-31,2008,2,152,St. Kitts and Nevis,SKN,128.0,105.0,23.0
2008-12-31,2008,2,154,Maldives,MDV,127.0,133.0,-6.0
2008-12-31,2008,2,155,Vietnam,VIE,122.0,115.0,7.0
2008-12-31,2008,2,156,Malaysia,MAS,120.0,152.0,-32.0
2008-12-31,2008,2,156,Myanmar,MYA,120.0,116.0,4.0
2008-12-31,2008,2,158,Kyrgyz Republic,KGZ,112.0,129.0,-17.0
2008-12-31,2008,2,158,Mauritania,MTN,112.0,112.0,0.0
2008-12-31,2008,2,160,Philippines,PHI,108.0,118.0,-10.0
2008-12-31,2008,2,161,Lesotho,LES,106.0,109.0,-3.0
2008-12-31,2008,2,162,Eritrea,ERI,103.0,200.0,-97.0
2008-12-31,2008,2,163,Solomon Islands,SOL,100.0,100.0,0.0
2008-12-31,2008,2,163,Sri Lanka,SRI,100.0,91.0,9.0
2008-12-31,2008,2,165,Pakistan,PAK,92.0,90.0,2.0
2008-12-31,2008,2,166,Seychelles,SEY,91.0,91.0,0.0
2008-12-31,2008,2,167,Taiwan,TPE,85.0,82.0,3.0
2008-12-31,2008,2,168,Turks and Caicos Islands,TCA,83.0,83.0,0.0
2008-12-31,2008,2,169,Laos,LAO,80.0,108.0,-28.0
2008-12-31,2008,2,170,Bahamas,BAH,74.0,81.0,-7.0
2008-12-31,2008,2,170,Mauritius,MRI,74.0,74.0,0.0
2008-12-31,2008,2,172,Cayman Islands,CAY,73.0,101.0,-28.0
2008-12-31,2008,2,173,Belize,BLZ,71.0,71.0,0.0
2008-12-31,2008,2,174,Bangladesh,BAN,70.0,54.0,16.0
2008-12-31,2008,2,174,Nepal,NEP,70.0,67.0,3.0
2008-12-31,2008,2,176,Samoa,SAM,64.0,64.0,0.0
2008-12-31,2008,2,176,St. Lucia,LCA,64.0,75.0,-11.0
2008-12-31,2008,2,178,Cambodia,CAM,56.0,72.0,-16.0
2008-12-31,2008,2,179,Palestine,PLE,52.0,47.0,5.0
2008-12-31,2008,2,180,British Virgin Islands,VGB,50.0,67.0,-17.0
2008-12-31,2008,2,181,Brunei Darussalam,BRU,45.0,52.0,-7.0
2008-12-31,2008,2,181,Nicaragua,NCA,45.0,45.0,0.0
2008-12-31,2008,2,183,Afghanistan,AFG,44.0,47.0,-3.0
2008-12-31,2008,2,184,Faroe Islands,FRO,42.0,37.0,5.0
2008-12-31,2008,2,185,Dominican Republic,DOM,40.0,66.0,-26.0
2008-12-31,2008,2,186,Guinea-Bissau,GNB,38.0,72.0,-34.0
2008-12-31,2008,2,187,Bhutan,BHU,33.0,32.0,1.0
2008-12-31,2008,2,188,Djibouti,DJI,32.0,32.0,0.0
2008-12-31,2008,2,188,Tahiti,TAH,32.0,32.0,0.0
2008-12-31,2008,2,188,Tonga,TGA,32.0,32.0,0.0
2008-12-31,2008,2,191,Dominica,DMA,25.0,25.0,0.0
2008-12-31,2008,2,192,Mongolia,MNG,24.0,24.0,0.0
2008-12-31,2008,2,193,Aruba,ARU,22.0,22.0,0.0
2008-12-31,2008,2,194,Andorra,AND,20.0,19.0,1.0
2008-12-31,2008,2,195,United States Virgin Islands,VIR,17.0,17.0,0.0
2008-12-31,2008,2,196,Macau,MAC,10.0,10.0,0.0
2008-12-31,2008,2,197,Timor-Leste,TLS,9.0,9.0,0.0
2008-12-31,2008,2,198,Comoros,COM,8.0,13.0,-5.0
2008-12-31,2008,2,199,Central African Republic,CTA,6.0,6.0,0.0
2008-12-31,2008,2,200,Somalia,SOM,5.0,8.0,-3.0
2008-12-31,2008,2,201,American Samoa,ASA,0.0,0.0,0.0
2008-12-31,2008,2,201,Anguilla,AIA,0.0,0.0,0.0
2008-12-31,2008,2,201,Cook Islands,COK,0.0,0.0,0.0
2008-12-31,2008,2,201,Guam,GUM,0.0,0.0,0.0
2008-12-31,2008,2,201,Montserrat,MSR,0.0,0.0,0.0
2008-12-31,2008,2,201,Papua New Guinea,PNG,0.0,0.0,0.0
2008-12-31,2008,2,201,San Marino,SMR,0.0,0.0,0.0
2008-12-31,2008,2,201,Sao Tome e Principe,STP,0.0,0.0,0.0
2009-06-30,2009,1,1,Brazil,BRA,1642.0,1672.0,-30.0
2009-06-30,2009,1,2,Spain,ESP,1590.0,1590.0,0.0
2009-06-30,2009,1,3,Netherlands,NED,1379.0,1379.0,0.0
2009-06-30,2009,1,4,Germany,GER,1195.0,1207.0,-12.0
2009-06-30,2009,1,5,Italy,ITA,1181.0,1229.0,-48.0
2009-06-30,2009,1,6,Russia,RUS,1161.0,1161.0,0.0
2009-06-30,2009,1,7,England,ENG,1135.0,1135.0,0.0
2009-06-30,2009,1,8,Argentina,ARG,1080.0,1091.0,-11.0
2009-06-30,2009,1,9,France,FRA,1059.0,1082.0,-23.0
2009-06-30,2009,1,10,Croatia,CRO,1031.0,1031.0,0.0
2009-06-30,2009,1,11,Greece,GRE,1001.0,1001.0,0.0
2009-06-30,2009,1,12,United States,USA,991.0,983.0,8.0
2009-06-30,2009,1,13,Switzerland,SUI,930.0,930.0,0.0
2009-06-30,2009,1,14,Serbia,SRB,925.0,925.0,0.0
2009-06-30,2009,1,15,Denmark,DEN,909.0,909.0,0.0
2009-06-30,2009,1,16,Australia,AUS,896.0,886.0,10.0
2009-06-30,2009,1,17,Portugal,POR,881.0,879.0,2.0
2009-06-30,2009,1,18,Côte d'Ivoire,CIV,874.0,874.0,0.0
2009-06-30,2009,1,19,Ukraine,UKR,869.0,869.0,0.0
2009-06-30,2009,1,20,Paraguay,PAR,856.0,846.0,10.0
2009-06-30,2009,1,21,Uruguay,URU,851.0,860.0,-9.0
2009-06-30,2009,1,22,Czechia,CZE,850.0,850.0,0.0
2009-06-30,2009,1,23,Bulgaria,BUL,839.0,839.0,0.0
2009-06-30,2009,1,24,Scotland,SCO,837.0,837.0,0.0
2009-06-30,2009,1,25,Israel,ISR,822.0,822.0,0.0
2009-06-30,2009,1,26,Chile,CHI,817.0,811.0,6.0
2009-06-30,2009,1,27,Romania,ROU,814.0,814.0,0.0
2009-06-30,2009,1,28,Turkey,TUR,809.0,809.0,0.0
2009-06-30,2009,1,29,Cameroon,CMR,803.0,803.0,0.0
2009-06-30,2009,1,30,Mexico,MEX,799.0,777.0,22.0
2009-06-30,2009,1,31,Gabon,GAB,789.0,789.0,0.0
2009-06-30,2009,1,32,Northern Ireland,NIR,784.0,784.0,0.0
2009-06-30,2009,1,33,Egypt,EGY,779.0,754.0,25.0
2009-06-30,2009,1,34,Nigeria,NGA,773.0,773.0,0.0
2009-06-30,2009,1,35,Ghana,GHA,772.0,772.0,0.0
2009-06-30,2009,1,36,Ecuador,ECU,768.0,760.0,8.0
2009-06-30,2009,1,37,Republic of Ireland,IRL,758.0,758.0,0.0
2009-06-30,2009,1,38,Costa Rica,CRC,742.0,789.0,-47.0
2009-06-30,2009,1,39,Japan,JPN,729.0,722.0,7.0
2009-06-30,2009,1,40,Poland,POL,706.0,706.0,0.0
2009-06-30,2009,1,41,Sweden,SWE,702.0,702.0,0.0
2009-06-30,2009,1,42,Slovakia,SVK,687.0,687.0,0.0
2009-06-30,2009,1,43,Hungary,HUN,681.0,681.0,0.0
2009-06-30,2009,1,44,Bosnia and Herzegovina,BIH,680.0,680.0,0.0
2009-06-30,2009,1,45,Colombia,COL,668.0,675.0,-7.0
2009-06-30,2009,1,46,Honduras,HON,664.0,753.0,-89.0
2009-06-30,2009,1,47,Algeria,ALG,661.0,661.0,0.0
2009-06-30,2009,1,48,South Korea,KOR,626.0,634.0,-8.0
2009-06-30,2009,1,49,Tunisia,TUN,614.0,614.0,0.0
2009-06-30,2009,1,50,Norway,NOR,606.0,606.0,0.0
2009-06-30,2009,1,51,Burkina Faso,BFA,598.0,598.0,0.0
2009-06-30,2009,1,52,Finland,FIN,593.0,593.0,0.0
2009-06-30,2009,1,53,FYR Macedonia,MKD,589.0,589.0,0.0
2009-06-30,2009,1,54,Venezuela,VEN,583.0,584.0,-1.0
2009-06-30,2009,1,55,Morocco,MAR,570.0,570.0,0.0
2009-06-30,2009,1,56,Latvia,LVA,563.0,563.0,0.0
2009-06-30,2009,1,57,Guinea,GUI,562.0,562.0,0.0
2009-06-30,2009,1,58,Mali,MLI,551.0,551.0,0.0
2009-06-30,2009,1,59,Lithuania,LTU,545.0,545.0,0.0
2009-06-30,2009,1,60,Slovenia,SVN,539.0,539.0,0.0
2009-06-30,2009,1,61,Iran,IRN,534.0,559.0,-25.0
2009-06-30,2009,1,62,Belgium,BEL,533.0,533.0,0.0
2009-06-30,2009,1,63,Bolivia,BOL,522.0,521.0,1.0
2009-06-30,2009,1,64,Saudi Arabia,KSA,520.0,542.0,-22.0
2009-06-30,2009,1,65,Bahrain,BHR,502.0,495.0,7.0
2009-06-30,2009,1,66,Canada,CAN,498.0,360.0,138.0
2009-06-30,2009,1,67,Wales,WAL,494.0,494.0,0.0
2009-06-30,2009,1,68,Austria,AUT,493.0,493.0,0.0
2009-06-30,2009,1,69,Jamaica,JAM,489.0,519.0,-30.0
2009-06-30,2009,1,70,Trinidad and Tobago,TRI,478.0,461.0,17.0
2009-06-30,2009,1,71,Togo,TOG,468.0,468.0,0.0
2009-06-30,2009,1,72,South Africa,RSA,449.0,474.0,-25.0
2009-06-30,2009,1,73,Cyprus,CYP,445.0,445.0,0.0
2009-06-30,2009,1,74,Belarus,BLR,444.0,444.0,0.0
2009-06-30,2009,1,75,Libya,LBY,441.0,438.0,3.0
2009-06-30,2009,1,75,Uganda,UGA,441.0,438.0,3.0
2009-06-30,2009,1,77,Zambia,ZAM,425.0,420.0,5.0
2009-06-30,2009,1,78,Panama,PAN,417.0,478.0,-61.0
2009-06-30,2009,1,79,Uzbekistan,UZB,412.0,402.0,10.0
2009-06-30,2009,1,80,Oman,OMA,411.0,413.0,-2.0
2009-06-30,2009,1,81,El Salvador,SLV,408.0,376.0,32.0
2009-06-30,2009,1,82,Mozambique,MOZ,402.0,394.0,8.0
2009-06-30,2009,1,83,Benin,BEN,400.0,400.0,0.0
2009-06-30,2009,1,84,Senegal,SEN,399.0,399.0,0.0
2009-06-30,2009,1,85,Qatar,QAT,397.0,380.0,17.0
2009-06-30,2009,1,86,Korea DPR,PRK,396.0,393.0,3.0
2009-06-30,2009,1,87,Moldova,MDA,389.0,389.0,0.0
2009-06-30,2009,1,88,Cuba,CUB,383.0,383.0,0.0
2009-06-30,2009,1,89,Congo,CGO,378.0,378.0,0.0
2009-06-30,2009,1,89,Peru,PER,378.0,380.0,-2.0
2009-06-30,2009,1,91,Iceland,ISL,358.0,358.0,0.0
2009-06-30,2009,1,92,Tanzania,TAN,350.0,345.0,5.0
2009-06-30,2009,1,93,Albania,ALB,347.0,347.0,0.0
2009-06-30,2009,1,94,Syria,SYR,343.0,346.0,-3.0
2009-06-30,2009,1,95,DR Congo,COD,339.0,332.0,7.0
2009-06-30,2009,1,95,Montenegro,MNE,339.0,339.0,0.0
2009-06-30,2009,1,97,Gambia,GAM,337.0,337.0,0.0
2009-06-30,2009,1,98,New Zealand,NZL,336.0,336.0,0.0
2009-06-30,2009,1,99,Iraq,IRQ,334.0,355.0,-21.0
2009-06-30,2009,1,100,Fiji,FIJ,333.0,333.0,0.0
2009-06-30,2009,1,101,Angola,ANG,332.0,329.0,3.0
2009-06-30,2009,1,102,Georgia,GEO,326.0,326.0,0.0
2009-06-30,2009,1,102,Namibia,NAM,326.0,294.0,32.0
2009-06-30,2009,1,104,Kenya,KEN,325.0,325.0,0.0
2009-06-30,2009,1,105,Barbados,BRB,320.0,320.0,0.0
2009-06-30,2009,1,106,Guatemala,GUA,316.0,313.0,3.0
2009-06-30,2009,1,107,Antigua and Barbuda,ATG,312.0,325.0,-13.0
2009-06-30,2009,1,107,China PR,CHN,312.0,317.0,-5.0
2009-06-30,2009,1,107,Malawi,MWI,312.0,312.0,0.0
2009-06-30,2009,1,110,Suriname,SUR,309.0,309.0,0.0
2009-06-30,2009,1,111,Estonia,EST,308.0,308.0,0.0
2009-06-30,2009,1,112,Grenada,GRN,305.0,379.0,-74.0
2009-06-30,2009,1,113,Cape Verde,CPV,296.0,296.0,0.0
2009-06-30,2009,1,114,Haiti,HAI,295.0,248.0,47.0
2009-06-30,2009,1,115,Kuwait,KUW,292.0,288.0,4.0
2009-06-30,2009,1,116,Rwanda,RWA,287.0,298.0,-11.0
2009-06-30,2009,1,116,Thailand,THA,287.0,290.0,-3.0
2009-06-30,2009,1,118,Luxembourg,LUX,284.0,284.0,0.0
2009-06-30,2009,1,119,Zimbabwe,ZIM,281.0,292.0,-11.0
2009-06-30,2009,1,120,Guyana,GUY,269.0,248.0,21.0
2009-06-30,2009,1,121,Jordan,JOR,245.0,243.0,2.0
2009-06-30,2009,1,122,Armenia,ARM,243.0,243.0,0.0
2009-06-30,2009,1,123,United Arab Emirates,UAE,242.0,243.0,-1.0
2009-06-30,2009,1,124,Sierra Leone,SLE,241.0,241.0,0.0
2009-06-30,2009,1,125,Chad,CHA,233.0,233.0,0.0
2009-06-30,2009,1,126,Singapore,SGP,228.0,228.0,0.0
2009-06-30,2009,1,127,Burundi,BDI,220.0,220.0,0.0
2009-06-30,2009,1,128,Equatorial Guinea,EQG,219.0,219.0,0.0
2009-06-30,2009,1,129,Kazakhstan,KAZ,208.0,204.0,4.0
2009-06-30,2009,1,130,Botswana,BOT,207.0,202.0,5.0
2009-06-30,2009,1,131,Madagascar,MAD,202.0,227.0,-25.0
2009-06-30,2009,1,132,Niger,NIG,187.0,187.0,0.0
2009-06-30,2009,1,133,Hong Kong,HKG,186.0,186.0,0.0
2009-06-30,2009,1,133,Indonesia,IDN,186.0,206.0,-20.0
2009-06-30,2009,1,135,Ethiopia,ETH,178.0,177.0,1.0
2009-06-30,2009,1,136,Azerbaijan,AZE,175.0,175.0,0.0
2009-06-30,2009,1,137,New Caledonia,NCL,168.0,142.0,26.0
2009-06-30,2009,1,138,Nicaragua,NCA,165.0,195.0,-30.0
2009-06-30,2009,1,139,Liberia,LBR,161.0,161.0,0.0
2009-06-30,2009,1,140,Yemen,YEM,159.0,157.0,2.0
2009-06-30,2009,1,141,Vanuatu,VAN,152.0,163.0,-11.0
2009-06-30,2009,1,142,Bermuda,BER,150.0,150.0,0.0
2009-06-30,2009,1,143,Vietnam,VIE,149.0,215.0,-66.0
2009-06-30,2009,1,144,Turkmenistan,TKM,142.0,138.0,4.0
2009-06-30,2009,1,145,Malta,MLT,140.0,140.0,0.0
2009-06-30,2009,1,146,Myanmar,MYA,139.0,129.0,10.0
2009-06-30,2009,1,147,Lebanon,LIB,138.0,138.0,0.0
2009-06-30,2009,1,148,St. Kitts and Nevis,SKN,135.0,151.0,-16.0
2009-06-30,2009,1,149,Liechtenstein,LIE,133.0,133.0,0.0
2009-06-30,2009,1,149,St. Vincent / Grenadines,VIN,133.0,133.0,0.0
2009-06-30,2009,1,151,Malaysia,MAS,120.0,111.0,9.0
2009-06-30,2009,1,152,Eswatini,SWZ,119.0,161.0,-42.0
2009-06-30,2009,1,153,Maldives,MDV,117.0,117.0,0.0
2009-06-30,2009,1,154,Tajikistan,TJK,116.0,147.0,-31.0
2009-06-30,2009,1,155,India,IND,112.0,148.0,-36.0
2009-06-30,2009,1,155,Sri Lanka,SRI,112.0,101.0,11.0
2009-06-30,2009,1,157,Philippines,PHI,108.0,108.0,0.0
2009-06-30,2009,1,158,Eritrea,ERI,106.0,106.0,0.0
2009-06-30,2009,1,159,Kyrgyz Republic,KGZ,102.0,105.0,-3.0
2009-06-30,2009,1,160,Mauritania,MTN,99.0,99.0,0.0
2009-06-30,2009,1,160,Solomon Islands,SOL,99.0,100.0,-1.0
2009-06-30,2009,1,162,Faroe Islands,FRO,96.0,96.0,0.0
2009-06-30,2009,1,163,Lesotho,LES,95.0,102.0,-7.0
2009-06-30,2009,1,164,Curaçao,ANT,88.0,169.0,-81.0
2009-06-30,2009,1,165,Puerto Rico,PUR,87.0,87.0,0.0
2009-06-30,2009,1,166,Pakistan,PAK,85.0,85.0,0.0
2009-06-30,2009,1,167,Somalia,SOM,82.0,82.0,0.0
2009-06-30,2009,1,168,Bangladesh,BAN,80.0,80.0,0.0
2009-06-30,2009,1,169,Cayman Islands,CAY,76.0,76.0,0.0
2009-06-30,2009,1,170,Laos,LAO,73.0,73.0,0.0
2009-06-30,2009,1,171,Taiwan,TPE,70.0,70.0,0.0
2009-06-30,2009,1,172,Cambodia,CAM,64.0,64.0,0.0
2009-06-30,2009,1,172,Samoa,SAM,64.0,64.0,0.0
2009-06-30,2009,1,174,Mongolia,MNG,61.0,61.0,0.0
2009-06-30,2009,1,175,Nepal,NEP,60.0,72.0,-12.0
2009-06-30,2009,1,176,Belize,BLZ,57.0,57.0,0.0
2009-06-30,2009,1,176,Palestine,PLE,57.0,69.0,-12.0
2009-06-30,2009,1,178,Bahamas,BAH,53.0,53.0,0.0
2009-06-30,2009,1,178,Seychelles,SEY,53.0,78.0,-25.0
2009-06-30,2009,1,180,Turks and Caicos Islands,TCA,51.0,51.0,0.0
2009-06-30,2009,1,181,Brunei Darussalam,BRU,46.0,46.0,0.0
2009-06-30,2009,1,182,Mauritius,MRI,45.0,64.0,-19.0
2009-06-30,2009,1,183,Dominican Republic,DOM,40.0,40.0,0.0
2009-06-30,2009,1,183,Tonga,TGA,40.0,40.0,0.0
2009-06-30,2009,1,185,Guinea-Bissau,GNB,38.0,38.0,0.0
2009-06-30,2009,1,186,Cook Islands,COK,34.0,34.0,0.0
2009-06-30,2009,1,186,Guam,GUM,34.0,34.0,0.0
2009-06-30,2009,1,188,Djibouti,DJI,33.0,33.0,0.0
2009-06-30,2009,1,189,St. Lucia,LCA,32.0,32.0,0.0
2009-06-30,2009,1,189,Tahiti,TAH,32.0,32.0,0.0
2009-06-30,2009,1,191,Afghanistan,AFG,30.0,37.0,-7.0
2009-06-30,2009,1,191,British Virgin Islands,VGB,30.0,30.0,0.0
2009-06-30,2009,1,193,Macau,MAC,28.0,28.0,0.0
2009-06-30,2009,1,194,Andorra,AND,17.0,17.0,0.0
2009-06-30,2009,1,194,Bhutan,BHU,17.0,17.0,0.0
2009-06-30,2009,1,196,Dominica,DMA,12.0,12.0,0.0
2009-06-30,2009,1,197,Aruba,ARU,11.0,22.0,-11.0
2009-06-30,2009,1,198,Timor-Leste,TLS,9.0,9.0,0.0
2009-06-30,2009,1,199,Comoros,COM,8.0,8.0,0.0
2009-06-30,2009,1,199,United States Virgin Islands,VIR,8.0,8.0,0.0
2009-06-30,2009,1,201,Central African Republic,CTA,4.0,4.0,0.0
2009-06-30,2009,1,202,American Samoa,ASA,0.0,0.0,0.0
2009-06-30,2009,1,202,Anguilla,AIA,0.0,0.0,0.0
2009-06-30,2009,1,202,Montserrat,MSR,0.0,0.0,0.0
2009-06-30,2009,1,202,Papua New Guinea,PNG,0.0,0.0,0.0
2009-06-30,2009,1,202,San Marino,SMR,0.0,0.0,0.0
2009-06-30,2009,1,202,Sao Tome e Principe,STP,0.0,0.0,0.0
2009-12-31,2009,2,1,Spain,ESP,1627.0,1622.0,5.0
2009-12-31,2009,2,2,Brazil,BRA,1568.0,1592.0,-24.0
2009-12-31,2009,2,3,Netherlands,NED,1288.0,1279.0,9.0
2009-12-31,2009,2,4,Italy,ITA,1209.0,1215.0,-6.0
2009-12-31,2009,2,5,Portugal,POR,1176.0,1181.0,-5.0
2009-12-31,2009,2,6,Germany,GER,1173.0,1170.0,3.0
2009-12-31,2009,2,7,France,FRA,1117.0,1122.0,-5.0
2009-12-31,2009,2,8,Argentina,ARG,1085.0,1085.0,0.0
2009-12-31,2009,2,9,England,ENG,1076.0,1063.0,13.0
2009-12-31,2009,2,10,Croatia,CRO,1042.0,1050.0,-8.0
2009-12-31,2009,2,11,Cameroon,CMR,1035.0,1035.0,0.0
2009-12-31,2009,2,12,Russia,RUS,1026.0,1019.0,7.0
2009-12-31,2009,2,13,Greece,GRE,1016.0,1028.0,-12.0
2009-12-31,2009,2,14,United States,USA,980.0,980.0,0.0
2009-12-31,2009,2,15,Chile,CHI,936.0,926.0,10.0
2009-12-31,2009,2,16,Côte d'Ivoire,CIV,934.0,927.0,7.0
2009-12-31,2009,2,17,Mexico,MEX,931.0,931.0,0.0
2009-12-31,2009,2,18,Switzerland,SUI,924.0,924.0,0.0
2009-12-31,2009,2,19,Serbia,SRB,916.0,900.0,16.0
2009-12-31,2009,2,20,Uruguay,URU,909.0,901.0,8.0
2009-12-31,2009,2,21,Australia,AUS,863.0,863.0,0.0
2009-12-31,2009,2,22,Nigeria,NGA,848.0,848.0,0.0
2009-12-31,2009,2,22,Ukraine,UKR,848.0,842.0,6.0
2009-12-31,2009,2,24,Egypt,EGY,832.0,820.0,12.0
2009-12-31,2009,2,25,Czechia,CZE,828.0,843.0,-15.0
2009-12-31,2009,2,26,Algeria,ALG,823.0,823.0,0.0
2009-12-31,2009,2,26,Israel,ISR,823.0,837.0,-14.0
2009-12-31,2009,2,28,Denmark,DEN,820.0,835.0,-15.0
2009-12-31,2009,2,29,Paraguay,PAR,806.0,816.0,-10.0
2009-12-31,2009,2,30,Bulgaria,BUL,801.0,827.0,-26.0
2009-12-31,2009,2,31,Slovenia,SVN,767.0,756.0,11.0
2009-12-31,2009,2,32,Norway,NOR,760.0,780.0,-20.0
2009-12-31,2009,2,33,Slovakia,SVK,752.0,755.0,-3.0
2009-12-31,2009,2,34,Ghana,GHA,747.0,739.0,8.0
2009-12-31,2009,2,35,Republic of Ireland,IRL,746.0,746.0,0.0
2009-12-31,2009,2,36,Romania,ROU,745.0,763.0,-18.0
2009-12-31,2009,2,37,Ecuador,ECU,738.0,750.0,-12.0
2009-12-31,2009,2,37,Honduras,HON,738.0,738.0,0.0
2009-12-31,2009,2,39,Colombia,COL,736.0,736.0,0.0
2009-12-31,2009,2,40,Northern Ireland,NIR,729.0,737.0,-8.0
